county,ward_names,ballots_cast,brian_hagedorn,lisa_neubauer,scatter
WAUPACA,Town of MUKWA Wards 3-5,487,310,176,1
WAUPACA,Town of ROYALTON Wards 1-2,292,213,79,0
WAUPACA,Town of SAINT LAWRENCE Wards 1-2,158,109,49,0
WAUPACA,Town of SCANDINAVIA Wards 1-2,295,171,124,0
WAUPACA,Town of UNION Wards 1-2,175,100,75,0
WAUPACA,Town of WAUPACA Wards 1-2,298,185,113,0
WAUPACA,Town of WEYAUWEGA Ward 1,132,98,34,0
WAUPACA,Town of WYOMING Ward 1,140,93,47,0
WAUPACA,Village of BIG FALLS Ward 1,23,16,7,0
WAUPACA,Village of EMBARRASS Ward 1,84,63,21,0
WAUPACA,Village of FREMONT Ward 1,210,165,45,0
WAUPACA,Village of IOLA Wards 1-2,235,132,103,0
WAUPACA,Village of OGDENSBURG Ward 1,64,45,19,0
WAUPACA,Village of SCANDINAVIA Ward 1,72,37,35,0
WAUPACA,"City of CLINTONVILLE Wards 1-2,8",181,101,80,0
WAUPACA,City of CLINTONVILLE Ward 3,153,97,55,1
WAUPACA,"City of CLINTONVILLE Wards 4,10",92,66,25,1
WAUPACA,City of CLINTONVILLE Ward 5,142,84,58,0
WAUPACA,"City of CLINTONVILLE Wards 6-7,9",169,104,65,0
WAUPACA,City of MANAWA Wards 1-3,198,142,56,0
WAUPACA,City of MARION Wards 1-3,183,122,61,0
WAUPACA,"City of NEW LONDON Wards 3-4,8",313,180,133,0
WAUPACA,City of NEW LONDON Wards 6-7,246,147,99,0
WAUPACA,City of NEW LONDON Wards 9-10,237,109,127,1
WAUPACA,City of NEW LONDON Wards 11-12,156,92,64,0
WAUPACA,"City of WAUPACA Wards 1,8",276,151,125,0
WAUPACA,"City of WAUPACA Wards 2,7,11-13",165,92,73,0
WAUPACA,"City of WAUPACA Wards 3,9",133,69,64,0
WAUPACA,"City of WAUPACA Wards 4,6",216,101,115,0
WAUPACA,"City of WAUPACA Wards 5,10",268,138,128,2
WAUPACA,City of WEYAUWEGA Wards 1-3,299,193,106,0
WAUSHARA,Town of AURORA Ward 1,207,146,61,0
WAUSHARA,Town of BLOOMFIELD Wards 1-2,231,173,58,0
WAUSHARA,Town of COLOMA Ward 1,172,103,69,0
WAUSHARA,Town of DAKOTA Wards 1-2,259,195,64,0
WAUSHARA,Town of DEERFIELD Ward 1,200,120,80,0
WAUSHARA,Town of HANCOCK Ward 1,122,75,47,0
WAUSHARA,Town of LEON Wards 1-3,340,250,90,0
WAUSHARA,Town of MARION Wards 1-4,518,330,188,0
WAUSHARA,Town of MOUNT MORRIS Wards 1-2,281,174,107,0
WAUSHARA,Town of OASIS Ward 1,118,86,32,0
WAUSHARA,Town of PLAINFIELD Ward 1,117,86,31,0
WAUSHARA,Town of POY SIPPI Ward 1,193,151,42,0
WAUSHARA,Town of RICHFORD Wards 1-2,132,93,39,0
WAUSHARA,Town of ROSE Wards 1-2,237,149,88,0
WAUSHARA,Town of SAXEVILLE Ward 1,265,161,104,0
WAUSHARA,Town of SPRINGWATER Wards 1-2,343,215,128,0
WAUSHARA,Town of WARREN Ward 1,94,63,31,0
WAUSHARA,Town of WAUTOMA Wards 1-3,277,181,96,0
WAUSHARA,Village of COLOMA Ward 1,66,43,23,0
WAUSHARA,Village of HANCOCK Ward 1,105,63,42,0
WAUSHARA,Village of LOHRVILLE Ward 1,74,49,25,0
WAUSHARA,Village of PLAINFIELD Ward 1,169,95,74,0
WAUSHARA,Village of REDGRANITE Wards 1-3,135,77,58,0
WAUSHARA,Village of WILD ROSE Ward 1,147,76,71,0
WAUSHARA,CITY OF BERLIN Ward 7,24,15,9,0
WAUSHARA,City of WAUTOMA Wards 1-3,255,159,96,0
WINNEBAGO,"Town of ALGOMA Wards 1-2,7-10",718,398,320,0
WINNEBAGO,Town of ALGOMA Wards 3-6,813,460,353,0
WINNEBAGO,Town of BLACK WOLF Wards 1-3,627,383,243,1
WINNEBAGO,Town of CLAYTON Wards 1-7,1259,775,482,2
WINNEBAGO,Town of NEENAH Wards 1-4,1267,721,546,0
WINNEBAGO,Town of NEKIMI Wards 1-2,335,250,84,1
WINNEBAGO,Town of NEPEUSKUN Ward 1,217,146,70,1
WINNEBAGO,Town of OMRO Wards 1-3,530,333,197,0
WINNEBAGO,Town of OSHKOSH Wards 1A-5,730,407,322,1
WINNEBAGO,Town of POYGAN Wards 1-2,307,198,109,0
WINNEBAGO,Town of RUSHFORD Wards 1-2,413,277,136,0
WINNEBAGO,Town of UTICA Wards 1-2,327,215,112,0
WINNEBAGO,Town of VINLAND Wards 1-2,613,366,247,0
WINNEBAGO,Town of WINCHESTER Wards 1-2,669,425,244,0
WINNEBAGO,Town of WINNECONNE Wards 1-5,667,417,249,1
WINNEBAGO,Town of WOLF RIVER Wards 1-2,346,259,87,0
WINNEBAGO,"Village of FOX CROSSING Wards 1-2,4,7,14",1458,801,655,2
WINNEBAGO,"Village of FOX CROSSING Wards 3,5-6",1237,706,531,0
WINNEBAGO,Village of FOX CROSSING Wards 8-10,710,370,339,1
WINNEBAGO,Village of FOX CROSSING Wards 11-13,455,220,235,0
WINNEBAGO,Village of WINNECONNE Wards 1-4,773,459,312,2
WINNEBAGO,CITY OF APPLETON Ward 31,17,5,12,0
WINNEBAGO,CITY OF APPLETON Ward 32,103,56,47,0
WINNEBAGO,"City of MENASHA Wards 1-2,4,7",612,273,339,0
WINNEBAGO,"City of MENASHA Wards 3,14-15,30",264,123,141,0
WINNEBAGO,"City of MENASHA Wards 5-6,8-9,23-29,31-35,38,39-42",594,280,314,0
WINNEBAGO,"City of MENASHA Wards 10-13,21-22,36-37",672,322,349,1
WINNEBAGO,City of NEENAH Wards 1-4,1027,434,593,0
WINNEBAGO,City of NEENAH Wards 5-8,841,392,448,1
WINNEBAGO,City of NEENAH Wards 9-12,1501,715,783,3
WINNEBAGO,City of NEENAH Wards 13-16,1248,578,665,5
WINNEBAGO,"City of NEENAH Wards 17-20,26",926,426,500,0
WINNEBAGO,"City of NEENAH Wards 21-25,27-28",1576,785,788,3
WINNEBAGO,City of OMRO Wards 1-8,718,390,327,1
WINNEBAGO,City of OSHKOSH Ward 1,447,176,271,0
WINNEBAGO,City of OSHKOSH Ward 2,327,115,212,0
WINNEBAGO,City of OSHKOSH Ward 3,88,36,52,0
WINNEBAGO,City of OSHKOSH Ward 4,92,36,56,0
WINNEBAGO,City of OSHKOSH Ward 5,185,64,121,0
WINNEBAGO,City of OSHKOSH Ward 6,234,69,165,0
WINNEBAGO,City of OSHKOSH Ward 7,502,170,332,0
WINNEBAGO,City of OSHKOSH Ward 8,342,130,212,0
WINNEBAGO,City of OSHKOSH Ward 9,181,65,116,0
WINNEBAGO,City of OSHKOSH Ward 10,416,168,246,2
WINNEBAGO,City of OSHKOSH Ward 11,337,158,179,0
WINNEBAGO,City of OSHKOSH Ward 12,258,114,144,0
WINNEBAGO,City of OSHKOSH Ward 13,378,199,179,0
WINNEBAGO,City of OSHKOSH Ward 14,436,228,208,0
WINNEBAGO,City of OSHKOSH Ward 15,327,154,172,1
WINNEBAGO,City of OSHKOSH Ward 16,489,247,241,1
WINNEBAGO,City of OSHKOSH Ward 17,325,137,188,0
WINNEBAGO,City of OSHKOSH Ward 18,511,243,268,0
WINNEBAGO,City of OSHKOSH Ward 19,304,149,155,0
WINNEBAGO,City of OSHKOSH Ward 20,192,118,74,0
WINNEBAGO,City of OSHKOSH Ward 21,286,139,147,0
WINNEBAGO,City of OSHKOSH Ward 22B,0,0,0,0
WINNEBAGO,City of OSHKOSH Ward 22A,608,305,303,0
WINNEBAGO,City of OSHKOSH Ward 23B,15,6,9,0
WINNEBAGO,City of OSHKOSH Ward 23A,465,203,262,0
WINNEBAGO,City of OSHKOSH Ward 24,225,111,114,0
WINNEBAGO,City of OSHKOSH Ward 25A,73,32,41,0
WINNEBAGO,City of OSHKOSH Ward 25B,290,114,175,1
WINNEBAGO,City of OSHKOSH Ward 26,200,96,104,0
WINNEBAGO,City of OSHKOSH Ward 27,351,124,225,2
WINNEBAGO,City of OSHKOSH Ward 28B,79,41,38,0
WINNEBAGO,City of OSHKOSH Ward 28A,332,164,168,0
WINNEBAGO,City of OSHKOSH Ward 29B,0,0,0,0
WINNEBAGO,City of OSHKOSH Ward 29A,210,101,109,0
WINNEBAGO,City of OSHKOSH Ward 30,30,19,11,0
WINNEBAGO,City of OSHKOSH Ward 31,96,63,33,0
WINNEBAGO,City of OSHKOSH Ward 32,0,0,0,0
WINNEBAGO,City of OSHKOSH Ward 33,26,15,11,0
WINNEBAGO,City of OSHKOSH Ward 34,2,0,2,0
WINNEBAGO,City of OSHKOSH Ward 35,11,8,3,0
WINNEBAGO,City of OSHKOSH Ward 36,2,1,1,0
WINNEBAGO,City of OSHKOSH Ward 37,2,2,0,0
WINNEBAGO,City of OSHKOSH Ward 38,4,4,0,0
WINNEBAGO,City of OSHKOSH Ward 39,0,0,0,0
WINNEBAGO,City of OSHKOSH Ward 40,1,1,0,0
WINNEBAGO,City of OSHKOSH Ward 41,0,0,0,0
WINNEBAGO,City of OSHKOSH Ward 42,0,0,0,0
WOOD,Town of ARPIN Wards 1-3,216,144,72,0
WOOD,Town of AUBURNDALE Ward 1,249,170,79,0
WOOD,Town of CAMERON Ward 1,133,92,41,0
WOOD,Town of CARY Ward 1,105,70,35,0
WOOD,Town of CRANMOOR Ward 1,54,34,20,0
WOOD,Town of DEXTER Ward 1,112,63,49,0
WOOD,Town of GRAND RAPIDS Wards 1-11,2147,1226,921,0
WOOD,Town of HANSEN Ward 1,186,139,47,0
WOOD,Town of HILES Ward 1,53,39,14,0
WOOD,Town of LINCOLN Wards 1-2,411,258,153,0
WOOD,Town of MARSHFIELD Ward 1,170,114,56,0
WOOD,Town of MILLADORE Ward 1,139,81,58,0
WOOD,Town of PORT EDWARDS Wards 1-4,336,208,127,1
WOOD,Town of REMINGTON Ward 1,92,58,34,0
WOOD,Town of RICHFIELD Wards 1-3,350,234,116,0
WOOD,Town of ROCK Ward 1,245,170,75,0
WOOD,Town of RUDOLPH Wards 1-2,276,164,112,0
WOOD,Town of SARATOGA Wards 1-9,1472,854,618,0
WOOD,Town of SENECA Wards 1-3,276,159,117,0
WOOD,Town of SHERRY Ward 1,191,127,64,0
WOOD,Town of SIGEL Wards 1-3,278,166,112,0
WOOD,Town of WOOD Ward 1,223,156,67,0
WOOD,Village of ARPIN Ward 1,71,40,31,0
WOOD,Village of AUBURNDALE Ward 1,140,89,51,0
WOOD,Village of BIRON Ward 1,189,100,89,0
WOOD,Village of HEWITT Ward 1,193,112,81,0
WOOD,Village of MILLADORE Ward 1,73,30,43,0
WOOD,Village of PORT EDWARDS Wards 1-3,563,297,266,0
WOOD,Village of RUDOLPH Ward 1,94,46,48,0
WOOD,Village of VESPER Ward 1,131,86,44,1
WOOD,"City of MARSHFIELD Wards 1,11",197,96,101,0
WOOD,City of MARSHFIELD Ward 2,275,139,136,0
WOOD,"City of MARSHFIELD Wards 3,13",527,277,250,0
WOOD,"City of MARSHFIELD Wards 4,14",445,231,214,0
WOOD,"City of MARSHFIELD Wards 5,15",348,176,172,0
WOOD,"City of MARSHFIELD Wards 6,16,25-26",314,177,137,0
WOOD,"City of MARSHFIELD Wards 7,17,27",422,215,207,0
WOOD,"City of MARSHFIELD Wards 8,18,23",417,206,211,0
WOOD,"City of MARSHFIELD Wards 9,19,22",275,132,143,0
WOOD,City of MARSHFIELD Ward 10,283,149,134,0
WOOD,City of NEKOOSA Wards 1-4,508,293,213,2
WOOD,City of PITTSVILLE Ward 1,184,114,70,0
WOOD,"City of WISCONSIN RAPIDS Wards 1-10,22-23",1532,783,747,2
WOOD,"City of WISCONSIN RAPIDS Wards 11-21,24-29",1733,935,795,3
